Address,ETH,ARB,Network
0xB7562F12E41C762CeCDA99d62Bd6EAC7b0C3B4c1,0,26358678261661339648,42161
0xb5DC07e23308ec663E743B1196F5a5569E4E0555,0,26351705461637472256,42161
0x4D99bA0b8eC7e0aF199B9A9895D59BA9F1B66979,0,26149328241897054208,42161
0x294c52aF6Da063977328B4471028Bd57705C47b7,0,26076279860694618112,42161
0x92F8E936Fff02F522526D8049F2913A5a0D7F40b,0,25928190869711474688,42161
0x116954206b173a52A3631C6ccdAd4f704d8b36Ef,0,25925700583988666368,42161
0x12C6CcD4aaF4c65E90e5F4F48608F2caA799F184,0,25919557879205732352,42161
0xBc29DE0290E358210b405ab6a966DF1Af600acf3,0,25531903401688211456,42161
0xeEF2654DF8719eD503fD9f273353B85e12675aAd,0,25519119934977785856,42161
0x7e4B6E2B6732F2889b1f1Ee7A8E7e42eAcF6a6e2,0,25455700658570207232,42161
0x7F202a4b8Cdb2176cD64e55f3Db3cbF5c7d2cf6F,0,25391285267873509376,42161
0x22CAb81E0FEe2bad5b015DbBEB6A374A1B8738de,0,25279886486539780096,42161
0x66FD1B1E8B9E49a8E3897B2803C50674799C9AFd,0,25179112924290043904,42161
0x65e3249C643E8d72bD4a6ff7AD6373424eD7969B,0,24947516352068657152,42161
0xE703a67255A5752Aa8a5c4F8A6980840eea01B25,0,24596054027055980544,42161
0xad5ef5589877652d74c7f30f9aA640930784b442,0,24596054027055980544,42161
0x1C398845D86027a2BAA65abd5012e8fBcd0DaA72,0,24596054027055980544,42161
0x9ccffE7F1f6b72Db35Ae23234BE3aaF7B737530c,0,24571649226972434432,42161
0xEB005e8147c40320d6Fa71C5b29362F0F136d2Bf,0,24235460654392999936,42161
0x382fFCe2287252F930E1C8DC9328dac5BF282bA1,0,24104637644421349376,42161
0x40Ff38496e4d7af91a737d0384c4840A54A6b877,0,23858099357863096320,42161
0xcfCcA7aEA9e403744858C53E13adF8975dB9038b,0,23833196500634988544,42161
0xc97acf688cFE0A4d3BF23e9f772AF83698216470,0,23794846100503711744,42161
0xB2515a7221b2654F9Faae0E4eD1d0E49Aa7B85DD,0,23654227966689001472,42161
0x15a911BE6338303EF6f6fEdc67f1D29E67dccA34,0,23544323356788957184,42161
0xE87a10d5B212D169CCBC9a50Cf5E23DD3da27cb6,0,23328166556048994304,42161
0x4166Ba4cA1404Ef7659834cFbcfA115Bc7043F32,0,23276866670159097856,42161
0x0773A995E752eec6456Ae887DEC5D4e06479FA9C,0,23131932041091518464,42161
0x9fc1DcbaF574DDa3F799cE21F868BCD008769124,0,22985835278686629888,42161
0xd0103edA26ee0e8911b9F3C1a96E33980c7Ee042,0,22966079011952328704,42161
0x4e5f413f5c5415B4E3F4615C3a0AFFa5Ba8c43B7,0,22712401906322022400,42161
0x4B581dedA2f2C0650C3dFC506C86a8C140d9f699,0,22689159239575789568,42161
0xC26Cc090F5e0E5572615D577A971Ab69b106a0DE,0,22308477562082140160,42161
0xF4B93a76bfedbaA5DD58C37C438bDe519E881B37,0,22302998933491957760,42161
0xaaFdd768fA83EF7af0e19707F2BE9d1DB1924766,0,22278594133408415744,42161
0x2BC87ADdAE195da271C2cB6F773cEe647AEefA60,0,22003666589610119168,42161
0xE237ef8F23107eE91A9bF08eCf734328C11F6bde,0,21940911389395292160,42161
0x95B9F2F528338b0cDB3F14442837b0e7F05DCEeC,0,21916672608359931904,42161
0x1F25c99914Cf973a471566FAdA06C210027d947b,0,21859396036735287296,42161
0xAC3c2F091eDEA973F666173b3eBd242A80FE411c,0,21824033979471380480,42161
0xfDe729d73E41256b091D365D59F402f86e5e147C,0,21751483655413497856,42161
0x0Df8C1cD57C2044C7eabc18254E42fB64a9c1994,0,21492991997385756672,42161
0x2a1EaF114f2c23d30EF571d6E84fCBeb2f6F4e62,0,21419943616183308288,42161
0x46eA085f461bfdf3b5910771221a86D413E2414f,0,21379102930329214976,42161
0x3A5B30F14dF56eEdCC2Ba0d2679b3B09Bc05AFC1,0,21252928453706813440,42161
0x6C031350A7C8Dc7864521074BF65d509D45b5691,0,21179714053456179200,42161
0x2226f49EFe9F1b59B0243b54dB33bb3F0B8B0679,0,21139869481891209216,42161
0xAfb50e978276e07d3ae3Fcc7A96A8B05c5650e22,0,21036107576774103040,42161
0xD5102725Cc00421854dd616A2D8769CE36017315,0,20894991385814827008,42161
0x0a9A04F289e1237c978d9ED375EeebdA73EE97b1,0,20877891423851528192,42161
0xb62Bfc56B6A065D58a951dF6D766Ef61CC4Af786,0,20875899195273281536,42161
0x86632848578699919dF3944fbA490A614Ed762A3,0,20798700337866149888,42161
0x4eF68d03EcA0c984B9fd5d4EF8d06C6B3bD8df33,0,20797538204528840704,42161
0x9915cE890F0cb01eF89126014692E2c51F08b33c,0,20782430471143788544,42161
0x1D932E6489B5e4091eE078db497799237b354191,0,20622554127739346944,42161
0x8107b00171a02f83D7a17f62941841C29c3ae60F,0,20555150394175279104,42161
0x675F60d68701ed237e19B78152dE1a68f3500e2F,0,20458029250985660416,42161
0x7CC696a7734F459D55D1B4D716b1F56416f0C21f,0,20425157479444557824,42161
0xD2B105c24F7ff289e64e044837f6e308740D10A2,0,20423497288962682880,42161
0x564fc5027bE63048121D54608cAbF441E1F63473,0,20421505060384436224,42161
0x0419395ef65947B74aD9cCd1A9753251e72E411B,0,20421505060384436224,42161
0xf970f7b32eD6CB64Bbe61Ab95A30e0665887500b,0,20399590546023702528,42161
0xc7Bfd896cc6A8BF1D09486Dd08f590691b20C2Ff,0,20398428412686393344,42161
0x296E0C21DB4061EbF971e55d5db85011E7Ff9797,0,20395938126963580928,42161
0x50FeB3A574797d33d5fC6C43e1e7Ba964deD5955,0,20314588793351770112,42161
0x842c89C5927F37CB7859FFd7b5A6400bcD917378,0,20304627650460524544,42161
0xc71A161bFF29c5B4586008abcEBBcc4Ab8F9E0C1,0,20263786964606427136,42161
0xb19C84fe05d128FB6154Ca7C2B25d5E7f49ab0B9,0,20213151154909282304,42161
0x2f5F5C84FF5805E78974C6bfcBADACa47e663c9d,0,20187252183392051200,42161
0x9de7A828b2de953a1d47E7FEFA54FEC1330d6B6f,0,20139770735610462208,42161
0x21606eE18fc1c9B398c25f56e98E6035ab434299,0,20138110545128587264,42161
0xc64f925941b7722Bf10201508238B604Caa3B25F,0,20133794049875709952,42161
0xcCc3cE05B1D1B4E4A72e2052b98B1de8E60593E8,0,20086312602094125056,42161
0x8e437c286498DD2a6216EDE8722E6b742E253269,0,20054436944842145792,42161
0x06f65D4A643940d104EB608BF47B64Ace9e4b60C,0,20030862239999545344,42161
0xef89e95c889f349F8Ae3C226D87c94a96F6a9Bfc,0,19988029325567201280,42161
0xf5B37fE85935D73e69301eB37368cdAaeaebA57d,0,19968771115977461760,42161
0xef7D8e1FB3DAaC06eBa0e9127Ea3d17B1DBdFF54,0,19968771115977461760,42161
0x6058f8E21D7D736b574e80c2B57e73fDf360bae0,0,19895224677630455808,42161
0xB9581d8311cc3b9E677aF6b0c55f1B93b69aD6f6,0,19889081972847525888,42161
0xB8D2Fc67a9AE46De1d3a5DdD355E63aB9cc5A717,0,19856542239402803200,42161
0x9a25025F722305b4336CcD7E67995E691A12426E,0,19835789858379378688,42161
0xb98aDd9F09Af3aB5c1F5316B24707B75b5664d1D,0,19818025820223324160,42161
0x97b90FBc8904F861F76CB06BFa0A465b72C5E662,0,19816863686886023168,42161
0x3bE2a617a86DD49Bc8893ca04CEa2e5F444F9c12,0,19809890886862147584,42161
0x55040Be8471B5DAb774DfB6911A5e38ee085aE34,0,19792956943947030528,42161
0x6bED1C32947E43ab17bd187579D78c68b44b832c,0,19740328905671634944,42161
0x2bA0106ce07e81bd59da1956E4d137aE67AB1680,0,19725055153238392832,42161
0xf964A658dB4f29D1942eb07aBC7927a0c09F10C8,0,19698658124576608256,42161
0xafcB09054D433b8b433c389B5B32D038F5360e69,0,19696001819805605888,42161
0x732ECFCCE7DC7eB80059B7c7fB20775fa15a01B5,0,19689527076926300160,42161
0xf872703F1C8f93fA186869Bac83BAC5A0c87C3c8,0,19595560295652245504,42161
0xd7768689A895202D7c53BdF4EA8Be07d943DEbd3,0,19525168219220795392,42161
0x98e9E20B151B6dce571cd15dD9A14B1d145B9a72,0,19435683952247808000,42161
0x16DF361da7A8aa3C6f3d8b65AdE18F465a9f4e41,0,19420078161718190080,42161
0xA0cb49b51A8178F6028dAdBFD4402b4C1E080eb9,0,19368778275828293632,42161
0x8fe7b143B2C67739e9C933DA0a48142b14c4415d,0,19363631685334482944,42161
0xC53E7040ce1D891d59f67CD2Dff36B32d4Db1f80,0,19349188028142182400,42161
0xBB50690DB3897CA5b1F63cFf6e0C061B93f9bFbd,0,19269498885012242432,42161
0xc9b308a60E0FbD0187d390b95891771B6889197D,0,19187153437111300096,42161
0x6F7f4620cDd69d66537004e09E2DB7364a781E2b,0,19007188788876185600,42161
0xA3B31B5292600D48172cFE3b588a8406a41F42b7,0,19005362579346124800,42161
0xeCCc5e77cD1EbB061A7fc43FAB27B27Aec37c294,0,18973320903045963776,42161
0xf9022E7d74cd05191e4814f1799dB638A0025862,0,18960703455383724032,42161
0x6265aaFC8D25B36f97181C44d0EB6693f00EbA17,0,18943769512468611072,42161
0x55E05E75d1f78DB464D94823FF2D2EDd10C45673,0,18938954960071172096,42161
0x998cF04333527d2994eB05F034649fb5e0eEAb5b,0,18938954960071172096,42161
0x5584cF54ADE7C81aB6d6Bc870C714F87FC0a7721,0,18922187036204253184,42161
0xACdbA7aDAE48167C130c2FBDb08B69dB135B453C,0,18866902693157855232,42161
0x8eD876fdEd3699C590Be3E12cef56E23376eff3B,0,18713501092632719360,42161
0x374FCF2358549EeE84b564ddfF9497e2887Eb0Ef,0,18691586578271985664,42161
0xeBE1bbb18335beC74427C74dAC4cFBE685c7DcfF,0,18646595416213209088,42161
0x4060914d070dD6d15bfACb136a46F24022338e40,0,18617542082780418048,42161
0xfE05a7a441C746772638aF60E5094af1001916eE,0,18612063454190235648,42161
0xA3DA7b05bf56a6b090f21B0513316851dDf839A8,0,18598117854142496768,42161
0xcbD7D22dD7F5b7e856478027844149C47999e38a,0,18575539263589015552,42161
0x15962221e0E7A41dE9Da1615f9cb64cBfFF83408,0,18560431530203963392,42161
0x4e1D42904aa0d7eCCc8373971edEBDE436358Cdb,0,18558439301625720832,42161
0x5fa9b5B9CDE9A7D7f27e61522da3B2dD728E1ab4,0,18557941244481155072,42161
0xcd43AaD533e663b726DAe4a08185E9db8eBC9f6F,0,18555616977806524416,42161
0xAb96c5aC28838F8F4BBeF2A1B58829F657D0De2c,0,18549806311119970304,42161
0x8CE17FF2c7376e9aDfe9C63C47a801097fA6C525,0,18542833511096102912,42161
0xbf39dDbaC5CFEdC4476b4088904131CE3cAd1D14,0,18517432596723433472,42161
0x1332f3755F48A9C7f618681ae3BDBE618Ddf65D9,0,18514942311000621056,42161
0xAF3d3a62439a4f608e6CcEfE7Eb8b3088e723d7B,0,18513116101470560256,42161
0x190460F94203Ab29bc401ba9E7893276621847E4,0,18489541396627951616,42161
0x435b7D470767Cb121F37dD296B2AC7913fDF5427,0,18488877320435204096,42161
0x8CE72F0bc8c11A23992227498Ec5a1776171A913,0,18476259872772964352,42161
0xf14729358C35E7a024639Ea97Aa991B2d577DAD5,0,18475927834676588544,42161
0xa1C7bd2e48f7f3922e201705f3491C841135F483,0,18474267644194713600,42161
0x0a0D973688935D20D751b2319ca4324E1FDe3819,0,18468456977508155392,42161
0x0730adF4229B97A3362FcAE4D77ac93F41508792,0,18463642425110724608,42161
0x5b0EBB7a9c525b7a5af3ffbc98D46547042F9303,0,18463476406062534656,42161
0x0eCddcF41754360AB129d7Ca4c8ABf220F9c32BD,0,18458329815568723968,42161
0x6A2e363b31D5fd9556765C8f37C1ddd2Cd480fA3,0,18456503606038663168,42161
0xddA42f12B8B2ccc6717c053A2b772baD24B08CbD,0,18452685167930355712,42161
0xDB9718552F6b5a06422d7Ce790A0f47241178753,0,18451855072689422336,42161
0xFD0101D908bF7e4a03168B6e90AA7F1e70606225,0,18451523034593042432,42161
0xD8deA87ddcC0c3C1464Ded6102e4D3E829d0aE41,0,18450194882207543296,42161
0x76Da9F88e63a85Ba8BFA19F3821D5A271753D3dc,0,18448534691725668352,42161
0x1efb3038DE631CfcE0C0A231952c6B90d5D9cFE5,0,18448202653629296640,42161
0x21271500BE1638e05e6FbA300520F4f019F34A4e,0,18447538577436549120,42161
0xd88f8e62C6a0A193d9f920c04b3a7c778eF32381,0,18447206539340173312,42161
0x568f06990633D93b6cC42F11e174D4632e909434,0,18447040520291983360,42161
0x5623a122dbf37715Bee2E164Dcc930e3ee80e2fD,0,18447040520291983360,42161
0x2e7796A8CF69B458a79963B35545F1744E682fEc,0,18447040520291983360,42161
0x37f3e839e80B7D0bfA7c1B0F8eC0F7B7f111eCe3,0,18447040520291983360,42161
0xaA0B4C0fd96DC3cf26Ab94403d4e9A062D15fC56,0,18447040520291983360,42161
0x0c4E0544F0eCfdF4387B45E44d2F45d26aE65D02,0,18447040520291983360,42161
0x8246a1037d0E1B0A70034e7769A0196DFeC83988,0,18447040520291983360,42161
0x5C3A9dBCFdA0daDB8585Ee2eF2F9A4b074D3e625,0,18447040520291983360,42161
0x7B9044D2862E1bcf5212F9d41583c291CD5419f6,0,18447040520291983360,42161
0xBf62319147a6fB8DCB9bd907B890195Be6929222,0,18447040520291983360,42161
0x3501E6b12Eb67eF7db9Ef4C779d127B0e5b6F6e6,0,18447040520291983360,42161
0x0A12AA80e67Ec7DC943A5cfaf4576fb026fC7381,0,18447040520291983360,42161
0x5a98084C470ab614dbdb0b992D4515A7b55BCDA4,0,18447040520291983360,42161
0xec561DD73346f761d1C09f46999bc8Ea1b1E95a2,0,18447040520291983360,42161
0x6fB5FCF6170ef0331C3f7f79A5792E0c5735D5E8,0,18447040520291983360,42161
0xC6a3F463806FEC72Df9d2aB68142f898C898A862,0,18447040520291983360,42161
0x42B128DB6DD6c3FE90843C5e3d58061D8D9C6785,0,18447040520291983360,42161
0x97453a0B667cC52b52AD829B467B8054Faf258Bd,0,18447040520291983360,42161
0x309d44fE6F4B52733906206a707a67e077Ad06fF,0,18447040520291983360,42161
0xb3F66c81EE6f82730eBE57CA1a3BdD638Dde5BBa,0,18447040520291983360,42161
0x18A662be15f9a21d5419c7b5e0598a099C126087,0,18447040520291983360,42161
0x8FeaD6CB99Fcf391352F25eEc7BAf451A1E037a3,0,18447040520291983360,42161
0x07BAb9184eAE3e2AB3A5b487f3206dE16448AD64,0,18447040520291983360,42161
0x5e9fBAdCef6ffEEE6eF10bDB0528e6541224F0D0,0,18447040520291983360,42161
0xfbdc0e9522c9d8d40438d2C247Bfa43DD5915864,0,18447040520291983360,42161
0x51f4e96aBF315ec7597cB56D89637455eBf60f4e,0,18447040520291983360,42161
0xFDb4cCdfDcD5aE3E45e85945E2e19ABD3F422D9e,0,18447040520291983360,42161
0xaec80B4fbE227198720b1d1B82a12968bAA0B144,0,18447040520291983360,42161
0x049808d5EAA90a2665b9703d2246DDed34F1EB73,0,18447040520291983360,42161
0xf3D476566BCC8E882A3910F1471428522449d89E,0,18447040520291983360,42161
0x4b8A4D312FA8867A7a6bdE233be107767134EC17,0,18447040520291983360,42161
0x519B01527D3E27a31476A7aB037f263bf25b46D1,0,18447040520291983360,42161
0xF3F49Dd68586335EE3b01A86368043508c962C2a,0,18447040520291983360,42161
0x2C57372149b9e426F091dc01A52734E68f6fC71c,0,18447040520291983360,42161
0xD3e14D46Ee219FF85174C076ddFBB7F99Dd0f9B0,0,18447040520291983360,42161
0xE7Ae2A7dFBE9e7C154beA9140128B8D85840f17e,0,18447040520291983360,42161
0xD1557310FBA3729595c5a694b64823068990A0D2,0,18447040520291983360,42161
0x8473Ed4616Eb1c681a5f801C9eCa9Ba2548373BF,0,18447040520291983360,42161
0x99BcEa6bB0403927fB3c038163478D5b42082Fd9,0,18447040520291983360,42161
0x76363226b9E31b78C2077Ecea78F440D81299f39,0,18447040520291983360,42161
0xb8a48b0b7326D422662F79F8eF07E417B1d32eEF,0,18447040520291983360,42161
0x3ae0e9a6b67a9ca5cf2f42a0B3266B2098D399Ab,0,18447040520291983360,42161
0x7ac34681F6aAeb691E150c43ee494177C0e2c183,0,18447040520291983360,42161
0x29Ab02016Fd6a2c6fE199f8a2C28C1Dd8735dd81,0,18447040520291983360,42161
0x046f601CbcBfa162228897AC75C9B61dAF5cEe5F,0,18447040520291983360,42161
0xE40C9Db4B30c32dfB29F48379C21fc459337Ea95,0,18447040520291983360,42161
0xad7Cd53d45e6c146A113d416A0d10FD32C3274EA,0,18447040520291983360,42161
0x7e0305DB11088ec12ab00b7D68F26Ab31f722027,0,18447040520291983360,42161
0x446Ccd4633512f321B400cF89c1877F8307F6C26,0,18447040520291983360,42161
0x60E33F77532d6B290123082eE2ac90A321a820e3,0,18447040520291983360,42161
0x5C220eF085EAA7bd72c4EcEcc6DcdcecFcDe8016,0,18447040520291983360,42161
0xd45173E0Cb9B32176ED691dcD02Ea8De9B2d0829,0,18447040520291983360,42161
0xefbe8bF708eD068030B43c7cFc62D8F078B75531,0,18447040520291983360,42161
0x670455079dE6f6b64Ef6dAE8057728EC62689eF8,0,18447040520291983360,42161
0x57E1eDEc286676f45aa020dffD45E6ee6501847b,0,18447040520291983360,42161
0xD316467b48CD04113dd895d9ad8649c2Cb91692f,0,18447040520291983360,42161
0x204EA96b612C0bE0B5dD6C8002B26A70F388a69F,0,18447040520291983360,42161
0xC17218f6ad9297C939136e8389dd8449CD1d2100,0,18447040520291983360,42161
0x6Af3f4789F7fbeEb475a983F0BF6Fdc5981E7632,0,18447040520291983360,42161
0x5B2E846fED34400177ae8F46c3f4934B4388C8C7,0,18447040520291983360,42161
0x2f939830659501a06F5CbF54D34f27F4FdA7A1d8,0,18447040520291983360,42161
0xE593b0abe12C35a4Aa680b5D3887B68FEe33E738,0,18447040520291983360,42161
0xf0944415Ec94eE9036E268115CC565cAC1bef93B,0,18447040520291983360,42161
0x6B3DE22ec227D168dFAEE06F1Fc629B49eB73e60,0,18447040520291983360,42161
0xe08753f2CaF86CFA29CE24B1cA765F6f3A25a68D,0,18447040520291983360,42161
0x52dF32E25eEb7C36889d631bF06936B414Aa7eBb,0,18447040520291983360,42161
0x040479ea0dD9499befF5b8E6b36948c91165EF38,0,18447040520291983360,42161
0x6Bd30F52535CC8cdb66D60c862Ee2eaf21d43fD9,0,18447040520291983360,42161
0x30Df16cd7D612C5B25bEb0331486b127a42Ac371,0,18447040520291983360,42161
0xFcB30fa7271c4adedaF1DA5c0339E023C5892E3c,0,18447040520291983360,42161
0x4cEF52869aacBDB295694Ac8f9Bc9007EDbE1D15,0,18447040520291983360,42161
0x0C0D536aac272845556bFac2a8b719993A5A214D,0,18447040520291983360,42161
0x9F56c8C3146FE954382C9706e94B0D826f1F5F3a,0,18447040520291983360,42161
0x00AD6669E800C4e8e3061F1168A5ab2421e68d31,0,18447040520291983360,42161
0x0fbA9095cedC2757CB52f0bFe31ab6a8774CE468,0,18447040520291983360,42161
0x024ae17656E34cEE2Ee9B85800969D991BDB18E6,0,18447040520291983360,42161
0x61912E0A8CB64061B9034B324E5ADbEB8dDDc673,0,18447040520291983360,42161
0x4c839752527d405c60a519A477Bc423c96E823a6,0,18447040520291983360,42161
0x39B23Dec93995a60f21D771aeC3A5A1Fbf2E646B,0,18447040520291983360,42161
0x705D4B84cF7E90a1Fbbb1bcb399198179FDE4066,0,18447040520291983360,42161
0x1Fc550e98aD3021e32C47A84019F77a0792c60B7,0,18447040520291983360,42161
0xE78361EeFC7d8C68CFDDD62D7960FF9A8DC6575A,0,18447040520291983360,42161
0xCEb6b806D44fe2806D2761B97DC8B618Ba99c4fc,0,18447040520291983360,42161
0x4AD0062AA3E63d04dB92BFB5Ae4554B4a715B600,0,18447040520291983360,42161
0x8e5e01DCa1706F9Df683c53a6Fc9D4bb8D237153,0,18447040520291983360,42161
0x7cc78773Cf63b47cbbc5aAd573ace669d3AB4FeB,0,18447040520291983360,42161
0xD9606dcC41855D544e97668E0fE3243542e49776,0,18447040520291983360,42161
0x80BB6B34B4cEC45E5108eA0F5d96003E80779bB4,0,18447040520291983360,42161
0xfD380116921b619eaCdD9d369A53D05F1bFeF809,0,18447040520291983360,42161
0xb3cc5f223b795d17e0dD6f3DaFf06C13F47354E4,0,18447040520291983360,42161
0x4667fAfb8Fb809581fefCc6694d9225EF9Afa775,0,18447040520291983360,42161
0x5E454643B3827dBc833A45b109a08CB61e1E8014,0,18447040520291983360,42161
0x25aD2667B19e866109c1a93102b816730a6Aec3f,0,18447040520291983360,42161
0xFAC3b02A7733aEa42086ca399c6F87b16eDA13f3,0,18447040520291983360,42161
0x2c41aC46DBF706dc7Be77dc45D759a5cC1275537,0,18447040520291983360,42161
0xf249F23b79825188AE717Ab5f7E4fe22d158a93a,0,18447040520291983360,42161
0x482dCCC9006c3F71052E52B25BE65D86873053dF,0,18447040520291983360,42161
0xF50355c156F2b608Ee3C915E2A96903d190128aE,0,18447040520291983360,42161
0x438E1879c38b92e235E9791E13972D6c742c7038,0,18447040520291983360,42161
0x751E3c266e997dE0B1f95bD118d562f47fAE2488,0,18447040520291983360,42161
0xA58793bFFF1abfFC78b369aF1762dE88c2aA62Cb,0,18447040520291983360,42161
0x39fE5f40D7C0418a284B9835BD93415759fF8E21,0,18447040520291983360,42161
0x74512dd99839132A3221eDba699073DB96aa93c6,0,18447040520291983360,42161
0xAC6322F51e4f50d6D2159a84bbA49Db0Cf416DCb,0,18447040520291983360,42161
0xDdd5049d361d8231548E9c22C91a0630d0071ac5,0,18447040520291983360,42161
0x93e5f34934A2AF5b823df85A23f486E075B49998,0,18447040520291983360,42161
0x4ab70E6072Bc043f86856EfDC8F30B2Bb65bB5dC,0,18447040520291983360,42161
0x3E379F4304319A302A49D5aEd685159C81AD8EBc,0,18447040520291983360,42161
0xAa1Ad4784c1f3099447d85E97aa551614bcf601C,0,18447040520291983360,42161
0xD44670d94891b856cDF56568299fC69cBA37894C,0,18447040520291983360,42161
0xB512f6eda8D66092C5ab1d6c5EC718970E064683,0,18447040520291983360,42161
0x10D2a2cCddbf3Ed58BA4722A30d97660A01EE270,0,18447040520291983360,42161
0x66E9f46576AF2322d1AD489618597Ab6073aa3aB,0,18447040520291983360,42161
0x87D9C2D9990A9f3A18F1377Ff20d9945F9eB3792,0,18447040520291983360,42161
0x5B58495EcC5ec13c66f405DC862C4505576A2A30,0,18447040520291983360,42161
0xEB18C95D461b49000084016A2FF5a07a735D1768,0,18447040520291983360,42161
0xc8F0dBb99998DdD20D15d6Cc05E1a4225199732F,0,18447040520291983360,42161
0xC00fAaed03A511723E9a1C1b5D5A1F6B6E30F3cb,0,18447040520291983360,42161
0x2C97CA3fc400D617Ab3797880c06309Fbd15E14C,0,18447040520291983360,42161
0x45383971BFeA7d568c5FC73c5f66B9A2e5D2FC28,0,18447040520291983360,42161
0xE5819387cD129A69D27450F0410d738406b0a985,0,18447040520291983360,42161
0x2AefC77070df03DaABd29Eecd80f290eF4F05b5C,0,18447040520291983360,42161
0x0ae3E9B076F0FA63A818e73e6b44231908629A9e,0,18447040520291983360,42161
0xE713cE9E3b98c9fa580fc3B6EC3ac850622b5146,0,18447040520291983360,42161
0xF02F3e266E5773e6BF28E10Bc7E5e21aBC2c11d3,0,18447040520291983360,42161
0xE8b5e5B377C210049030900CdD2afee47d8A9430,0,18447040520291983360,42161
0xaBE151E6753B3fC96954CEA3e677baBC415cEE8a,0,18447040520291983360,42161
0xEa01E1A3709e16259954982f783F49A02F90c583,0,18447040520291983360,42161
0x91d2931a1223775DAFbfef2f30C0A21090E1d506,0,18447040520291983360,42161
0x67c6d88B856207Ef6aa82648365933608683f4D9,0,18447040520291983360,42161
0x38d0DBecda3B81faa65CdCe0caE4C4dB30dEc786,0,18447040520291983360,42161
0x887C3599c4826F7b3cDe82003b894430F27d5b92,0,18447040520291983360,42161
0x566E3171b980dcD041eC0696E10C73FeF191dcFD,0,18447040520291983360,42161
0x73d4ed201329d1055b7639CAc2E6e34b8BF0Be05,0,18447040520291983360,42161
0xfA8A4475Ae934AfD11B68ECeB73796855DB54c62,0,18447040520291983360,42161
0x33badc17296E5B45FeC1230Ccb930Fa24674affB,0,18447040520291983360,42161
0xd60EDBacD0641903739134b1f8B5Bb6A3B101ae5,0,18447040520291983360,42161
0x6D987f49A9407707A3A98C9EEEaf6E8aBd7FcC31,0,18447040520291983360,42161
0xbB1C49546D0E0d522f7F2eA081d5379c302Fe7B3,0,18447040520291983360,42161
0x4Ab3D7F4c46E511Ca09eeCDAC483e43ED96bd7Aa,0,18447040520291983360,42161
0x2b5e2514F4eeb653dD215F437b6cfEa438215A48,0,18447040520291983360,42161
0x2993E1D02b11377f44455AEdc618C705acbb0591,0,18447040520291983360,42161
0xD4BEB1e7d13D593f73fEb34a99Ed6e1C88973185,0,18447040520291983360,42161
0xb1A4A52bf296Bb2f0Ca995f6b898B88d4c4EB4E3,0,18447040520291983360,42161
0x0B000fD71Ec63066FEA195B1E724Ec8Aa52E9Bb8,0,18447040520291983360,42161
0xF918c679Fae9E6DaFa3D29a62E28f36f1661d279,0,18447040520291983360,42161
0x76Fa5876ecEf7Cecfbe8f94566a1E7252C20BF39,0,18447040520291983360,42161
0x5482273451c8FAb8588bD58a2f3d6732e911ea62,0,18447040520291983360,42161
0xd7F0EFC1736AC7E32Db2F9F48692308C62c9B020,0,18447040520291983360,42161
0x1c67ca825f6CCEe24a7d7136f7F1A9A1df03738C,0,18447040520291983360,42161
0xC6C5CE4966d67fF3402C170f7d158F906d83b4f5,0,18447040520291983360,42161
0xB1FC5d0229Bb10310d25bAD8a0cd7F7b4Cae42F7,0,18447040520291983360,42161
0xE551388B683BB1E34e27E5a7b00eaBE79b080Bf7,0,18447040520291983360,42161
0xeCD11d4A67C0978fE6821dB405E9D5214d9996C4,0,18447040520291983360,42161
0xF9107317B0fF77eD5b7ADea15e50514A3564002B,0,18447040520291983360,42161
0xCD684EFC2E9491e7d55528B03f0Bf2d53e75c09a,0,18447040520291983360,42161
0x84dE413E1358ED3df9bA3ffBce1a495d835Da640,0,18447040520291983360,42161
0x3a315f541003349aa597f6BfCf6DF6A2FeAb58E1,0,18447040520291983360,42161
0x05211b706BCe6a569D556faA5821237464f33001,0,18447040520291983360,42161
0xfb0Cc36F27a28cc19C86C156091E2BEe7B2F6b69,0,18447040520291983360,42161
0xc64844d9b3dB280A6E46c1431E2229cD62dD2D69,0,18447040520291983360,42161
0xD920B68db744CBDf5bc8f63B6B2Bd560292aAB5d,0,18447040520291983360,42161
0xBEF089C8744c6405E334D978e6f794445b65Ca64,0,18447040520291983360,42161
0xd90dD28f43f21E5416c36E6E0e7cCB4D50f3186e,0,18447040520291983360,42161
0xcC6451E3cc564F15Fa9f048c63ecCF6601B78583,0,18447040520291983360,42161
0x10a1BB165C3c1a8aeeEcCaCfBe133777e2E169Ca,0,18447040520291983360,42161
0x111118097b52f10Dbe5cEd3Ee2Ed543985311111,0,18447040520291983360,42161
0xb9Bab65e1E6ebae6867A767D44Ef0c279C8d4aaD,0,18447040520291983360,42161
0xfba674dBBbFaFEd6da9895051E5204DE824325b9,0,18447040520291983360,42161
0xD1f0D3afE14525812cA4446305Fe3a86245cCacE,0,18447040520291983360,42161
0xe76D4165967fB1ed8D5a56d5DEa87e3bc8ECd3AC,0,18447040520291983360,42161
0x7388878B62719a9238479e7DA1937b778f06Af0b,0,18447040520291983360,42161
0x776b913480d4326430F52F58b16DdF67eEB08DEb,0,18447040520291983360,42161
0x81Fcd76169b2700989A51bb2EEEeEEA7eB11c8cb,0,18447040520291983360,42161
0xc7B060256672C77466Bd88714f435BFA8344ECb8,0,18447040520291983360,42161
